Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,Field 45,Value 45,Units 45,Field 46,Value 46,Units 46,Field 47,Value 47,Units 47,Field 48,Value 48,Units 48,Field 49,Value 49,Units 49,Field 50,Value 50,Units 50,Field 51,Value 51,Units 51,Field 52,Value 52,Units 52,Field 53,Value 53,Units 53,Field 54,Value 54,Units 54,Field 55,Value 55,Units 55,Field 56,Value 56,Units 56,Field 57,Value 57,Units 57,Field 58,Value 58,Units 58,Field 59,Value 59,Units 59,Field 60,Value 60,Units 60,Field 61,Value 61,Units 61,Field 62,Value 62,Units 62,Field 63,Value 63,Units 63,Field 64,Value 64,Units 64,Field 65,Value 65,Units 65,Field 66,Value 66,Units 66,
Definition,0,file_id,serial_number,1,,time_created,1,,manufacturer,1,,product,1,,number,1,,type,1,,
Data,8,record,timestamp,"871485921",s,position_lat,"569454746",semicircles,position_long,"105106130",semicircles,distance,"5782.93",m,altitude,"424.6",m,speed,"6.802",m/s,heart_rate,"172",bpm,enhanced_altitude,"424.6",m,enhanced_speed,"6.802",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485930",s,position_lat,"569455524",semicircles,position_long,"105096408",semicircles,distance,"5844.48",m,altitude,"425.20000000000005",m,speed,"6.625",m/s,heart_rate,"171",bpm,enhanced_altitude,"425.20000000000005",m,enhanced_speed,"6.625",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485939",s,position_lat,"569456216",semicircles,position_long,"105086897",semicircles,distance,"5904.74",m,altitude,"427.4",m,speed,"6.671",m/s,heart_rate,"172",bpm,enhanced_altitude,"427.4",m,enhanced_speed,"6.671",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485947",s,position_lat,"569457427",semicircles,position_long,"105078958",semicircles,distance,"5955.92",m,altitude,"429.6",m,speed,"6.158",m/s,heart_rate,"175",bpm,enhanced_altitude,"429.6",m,enhanced_speed,"6.158",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485957",s,position_lat,"569458851",semicircles,position_long,"105069124",semicircles,distance,"6019.17",m,altitude,"431.4",m,speed,"6.457",m/s,heart_rate,"175",bpm,enhanced_altitude,"431.4",m,enhanced_speed,"6.457",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485967",s,position_lat,"569460415",semicircles,position_long,"105059449",semicircles,distance,"6081.73",m,altitude,"432.20000000000005",m,speed,"6.018",m/s,heart_rate,"174",bpm,enhanced_altitude,"432.20000000000005",m,enhanced_speed,"6.018",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485969",s,position_lat,"569460575",semicircles,position_long,"105057610",semicircles,distance,"6093.39",m,altitude,"432.79999999999995",m,speed,"5.832",m/s,heart_rate,"175",bpm,enhanced_altitude,"432.79999999999995",m,enhanced_speed,"5.832",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485971",s,position_lat,"569460441",semicircles,position_long,"105055824",semicircles,distance,"6104.72",m,altitude,"432.79999999999995",m,speed,"5.664",m/s,heart_rate,"175",bpm,enhanced_altitude,"432.79999999999995",m,enhanced_speed,"5.664",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485973",s,position_lat,"569459914",semicircles,position_long,"105054245",semicircles,distance,"6115.89",m,altitude,"432.6",m,speed,"5.374",m/s,heart_rate,"175",bpm,enhanced_altitude,"432.6",m,enhanced_speed,"5.374",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485984",s,position_lat,"569454448",semicircles,position_long,"105048112",semicircles,distance,"6179.82",m,altitude,"435.4",m,speed,"5.897",m/s,heart_rate,"177",bpm,enhanced_altitude,"435.4",m,enhanced_speed,"5.897",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871485993",s,position_lat,"569448668",semicircles,position_long,"105043885",semicircles,distance,"6239.99",m,altitude,"436.79999999999995",m,speed,"6.625",m/s,heart_rate,"177",bpm,enhanced_altitude,"436.79999999999995",m,enhanced_speed,"6.625",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486002",s,position_lat,"569442289",semicircles,position_long,"105040304",semicircles,distance,"6303.56",m,altitude,"438.79999999999995",m,speed,"7.203",m/s,heart_rate,"174",bpm,enhanced_altitude,"438.79999999999995",m,enhanced_speed,"7.203",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486006",s,position_lat,"569439366",semicircles,position_long,"105038297",semicircles,distance,"6333.58",m,altitude,"439.20000000000005",m,speed,"7.409",m/s,heart_rate,"171",bpm,enhanced_altitude,"439.20000000000005",m,enhanced_speed,"7.409",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486010",s,position_lat,"569436478",semicircles,position_long,"105035850",semicircles,distance,"6364.6",m,altitude,"438.20000000000005",m,speed,"7.567",m/s,heart_rate,"168",bpm,enhanced_altitude,"438.20000000000005",m,enhanced_speed,"7.567",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486018",s,position_lat,"569430862",semicircles,position_long,"105030593",semicircles,distance,"6426.5",m,altitude,"438.4",m,speed,"7.343",m/s,heart_rate,"168",bpm,enhanced_altitude,"438.4",m,enhanced_speed,"7.343",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486027",s,position_lat,"569423991",semicircles,position_long,"105027077",semicircles,distance,"6494.41",m,altitude,"437.0",m,speed,"8.36",m/s,heart_rate,"168",bpm,enhanced_altitude,"437.0",m,enhanced_speed,"8.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486034",s,position_lat,"569417780",semicircles,position_long,"105024426",semicircles,distance,"6554.65",m,altitude,"432.20000000000005",m,speed,"8.286",m/s,heart_rate,"165",bpm,enhanced_altitude,"432.20000000000005",m,enhanced_speed,"8.286",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486041",s,position_lat,"569412234",semicircles,position_long,"105022192",semicircles,distance,"6608.33",m,altitude,"433.4",m,speed,"6.849",m/s,heart_rate,"163",bpm,enhanced_altitude,"433.4",m,enhanced_speed,"6.849",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486043",s,position_lat,"569411227",semicircles,position_long,"105020701",semicircles,distance,"6621.74",m,altitude,"433.0",m,speed,"6.811",m/s,heart_rate,"163",bpm,enhanced_altitude,"433.0",m,enhanced_speed,"6.811",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486046",s,position_lat,"569409870",semicircles,position_long,"105018066",semicircles,distance,"6642.6",m,altitude,"433.0",m,speed,"6.998",m/s,heart_rate,"163",bpm,enhanced_altitude,"433.0",m,enhanced_speed,"6.998",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486052",s,position_lat,"569405266",semicircles,position_long,"105013802",semicircles,distance,"6693.42",m,altitude,"430.4",m,speed,"9.62",m/s,heart_rate,"160",bpm,enhanced_altitude,"430.4",m,enhanced_speed,"9.62",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486058",s,position_lat,"569399083",semicircles,position_long,"105009998",semicircles,distance,"6755.85",m,altitude,"427.20000000000005",m,speed,"10.003",m/s,heart_rate,"158",bpm,enhanced_altitude,"427.20000000000005",m,enhanced_speed,"10.003",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486059",s,position_lat,"569398078",semicircles,position_long,"105009598",semicircles,distance,"6765.54",m,altitude,"426.79999999999995",m,speed,"9.704",m/s,heart_rate,"157",bpm,enhanced_altitude,"426.79999999999995",m,enhanced_speed,"9.704",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486061",s,position_lat,"569396067",semicircles,position_long,"105009400",semicircles,distance,"6784.37",m,altitude,"426.4",m,speed,"8.976",m/s,heart_rate,"155",bpm,enhanced_altitude,"426.4",m,enhanced_speed,"8.976",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486063",s,position_lat,"569394273",semicircles,position_long,"105010037",semicircles,distance,"6801.59",m,altitude,"425.6",m,speed,"8.463",m/s,heart_rate,"154",bpm,enhanced_altitude,"425.6",m,enhanced_speed,"8.463",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486070",s,position_lat,"569387970",semicircles,position_long,"105014771",semicircles,distance,"6867.52",m,altitude,"424.0",m,speed,"9.788",m/s,heart_rate,"152",bpm,enhanced_altitude,"424.0",m,enhanced_speed,"9.788",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486075",s,position_lat,"569382864",semicircles,position_long,"105017603",semicircles,distance,"6918.34",m,altitude,"422.4",m,speed,"9.844",m/s,heart_rate,"149",bpm,enhanced_altitude,"422.4",m,enhanced_speed,"9.844",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486079",s,position_lat,"569378819",semicircles,position_long,"105019227",semicircles,distance,"6957.56",m,altitude,"421.6",m,speed,"9.471",m/s,heart_rate,"148",bpm,enhanced_altitude,"421.6",m,enhanced_speed,"9.471",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486086",s,position_lat,"569371885",semicircles,position_long,"105019540",semicircles,distance,"7022.22",m,altitude,"421.0",m,speed,"8.706",m/s,heart_rate,"148",bpm,enhanced_altitude,"421.0",m,enhanced_speed,"8.706",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486089",s,position_lat,"569369129",semicircles,position_long,"105019606",semicircles,distance,"7047.94",m,altitude,"420.6",m,speed,"8.51",m/s,heart_rate,"148",bpm,enhanced_altitude,"420.6",m,enhanced_speed,"8.51",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486091",s,position_lat,"569367338",semicircles,position_long,"105020297",semicircles,distance,"7065.23",m,altitude,"420.4",m,speed,"8.547",m/s,heart_rate,"148",bpm,enhanced_altitude,"420.4",m,enhanced_speed,"8.547",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486096",s,position_lat,"569363158",semicircles,position_long,"105024091",semicircles,distance,"7111.09",m,altitude,"419.6",m,speed,"9.069",m/s,heart_rate,"149",bpm,enhanced_altitude,"419.6",m,enhanced_speed,"9.069",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486100",s,position_lat,"569360224",semicircles,position_long,"105027680",semicircles,distance,"7146.59",m,altitude,"419.0",m,speed,"8.678",m/s,heart_rate,"149",bpm,enhanced_altitude,"419.0",m,enhanced_speed,"8.678",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486102",s,position_lat,"569358373",semicircles,position_long,"105028928",semicircles,distance,"7165.57",m,altitude,"418.6",m,speed,"9.219",m/s,heart_rate,"149",bpm,enhanced_altitude,"418.6",m,enhanced_speed,"9.219",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486106",s,position_lat,"569354205",semicircles,position_long,"105030541",semicircles,distance,"7205.71",m,altitude,"417.79999999999995",m,speed,"9.9",m/s,heart_rate,"146",bpm,enhanced_altitude,"417.79999999999995",m,enhanced_speed,"9.9",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486109",s,position_lat,"569351421",semicircles,position_long,"105032043",semicircles,distance,"7233.34",m,altitude,"417.4",m,speed,"8.706",m/s,heart_rate,"142",bpm,enhanced_altitude,"417.4",m,enhanced_speed,"8.706",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486112",s,position_lat,"569348811",semicircles,position_long,"105034588",semicircles,distance,"7262.48",m,altitude,"417.20000000000005",m,speed,"8.957",m/s,heart_rate,"139",bpm,enhanced_altitude,"417.20000000000005",m,enhanced_speed,"8.957",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486119",s,position_lat,"569344569",semicircles,position_long,"105041692",semicircles,distance,"7322.54",m,altitude,"416.4",m,speed,"8.435",m/s,heart_rate,"139",bpm,enhanced_altitude,"416.4",m,enhanced_speed,"8.435",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486127",s,position_lat,"569341056",semicircles,position_long,"105050988",semicircles,distance,"7389.67",m,altitude,"415.4",m,speed,"8.678",m/s,heart_rate,"139",bpm,enhanced_altitude,"415.4",m,enhanced_speed,"8.678",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486128",s,position_lat,"569340789",semicircles,position_long,"105052283",semicircles,distance,"7398.18",m,altitude,"415.4",m,speed,"8.659",m/s,heart_rate,"140",bpm,enhanced_altitude,"415.4",m,enhanced_speed,"8.659",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486132",s,position_lat,"569340200",semicircles,position_long,"105057444",semicircles,distance,"7431.09",m,altitude,"415.4",m,speed,"8.36",m/s,heart_rate,"143",bpm,enhanced_altitude,"415.4",m,enhanced_speed,"8.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486138",s,position_lat,"569337855",semicircles,position_long,"105066015",semicircles,distance,"7489.57",m,altitude,"415.79999999999995",m,speed,"8.668",m/s,heart_rate,"145",bpm,enhanced_altitude,"415.79999999999995",m,enhanced_speed,"8.668",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486145",s,position_lat,"569333063",semicircles,position_long,"105074043",semicircles,distance,"7557.11",m,altitude,"415.79999999999995",m,speed,"8.929",m/s,heart_rate,"146",bpm,enhanced_altitude,"415.79999999999995",m,enhanced_speed,"8.929",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486152",s,position_lat,"569327664",semicircles,position_long,"105080607",semicircles,distance,"7622.28",m,altitude,"415.4",m,speed,"9.032",m/s,heart_rate,"145",bpm,enhanced_altitude,"415.4",m,enhanced_speed,"9.032",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486157",s,position_lat,"569323262",semicircles,position_long,"105083934",semicircles,distance,"7668.38",m,altitude,"415.4",m,speed,"8.351",m/s,heart_rate,"148",bpm,enhanced_altitude,"415.4",m,enhanced_speed,"8.351",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486160",s,position_lat,"569320675",semicircles,position_long,"105085411",semicircles,distance,"7694.2",m,altitude,"415.6",m,speed,"8.22",m/s,heart_rate,"151",bpm,enhanced_altitude,"415.6",m,enhanced_speed,"8.22",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486162",s,position_lat,"569318846",semicircles,position_long,"105086201",semicircles,distance,"7711.94",m,altitude,"415.79999999999995",m,speed,"8.211",m/s,heart_rate,"155",bpm,enhanced_altitude,"415.79999999999995",m,enhanced_speed,"8.211",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486165",s,position_lat,"569316178",semicircles,position_long,"105087166",semicircles,distance,"7737.53",m,altitude,"416.0",m,speed,"7.838",m/s,heart_rate,"159",bpm,enhanced_altitude,"416.0",m,enhanced_speed,"7.838",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486168",s,position_lat,"569313685",semicircles,position_long,"105088092",semicircles,distance,"7761.47",m,altitude,"416.4",m,speed,"7.53",m/s,heart_rate,"163",bpm,enhanced_altitude,"416.4",m,enhanced_speed,"7.53",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486171",s,position_lat,"569311216",semicircles,position_long,"105088663",semicircles,distance,"7784.72",m,altitude,"417.0",m,speed,"7.894",m/s,heart_rate,"166",bpm,enhanced_altitude,"417.0",m,enhanced_speed,"7.894",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486178",s,position_lat,"569304670",semicircles,position_long,"105089735",semicircles,distance,"7845.97",m,altitude,"417.4",m,speed,"8.631",m/s,heart_rate,"167",bpm,enhanced_altitude,"417.4",m,enhanced_speed,"8.631",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486183",s,position_lat,"569299753",semicircles,position_long,"105089975",semicircles,distance,"7891.85",m,altitude,"418.0",m,speed,"9.116",m/s,heart_rate,"164",bpm,enhanced_altitude,"418.0",m,enhanced_speed,"9.116",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486186",s,position_lat,"569296779",semicircles,position_long,"105089255",semicircles,distance,"7919.94",m,altitude,"418.0",m,speed,"9.415",m/s,heart_rate,"161",bpm,enhanced_altitude,"418.0",m,enhanced_speed,"9.415",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486188",s,position_lat,"569294770",semicircles,position_long,"105088610",semicircles,distance,"7939.09",m,altitude,"418.0",m,speed,"9.545",m/s,heart_rate,"158",bpm,enhanced_altitude,"418.0",m,enhanced_speed,"9.545",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486192",s,position_lat,"569290675",semicircles,position_long,"105087288",semicircles,distance,"7978.16",m,altitude,"418.0",m,speed,"9.676",m/s,heart_rate,"155",bpm,enhanced_altitude,"418.0",m,enhanced_speed,"9.676",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486198",s,position_lat,"569284599",semicircles,position_long,"105083664",semicircles,distance,"8039.2",m,altitude,"418.0",m,speed,"9.984",m/s,heart_rate,"154",bpm,enhanced_altitude,"418.0",m,enhanced_speed,"9.984",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486201",s,position_lat,"569281551",semicircles,position_long,"105082455",semicircles,distance,"8068.74",m,altitude,"417.6",m,speed,"9.695",m/s,heart_rate,"153",bpm,enhanced_altitude,"417.6",m,enhanced_speed,"9.695",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486203",s,position_lat,"569279519",semicircles,position_long,"105082666",semicircles,distance,"8087.72",m,altitude,"417.4",m,speed,"9.284",m/s,heart_rate,"151",bpm,enhanced_altitude,"417.4",m,enhanced_speed,"9.284",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486205",s,position_lat,"569277574",semicircles,position_long,"105083577",semicircles,distance,"8106.75",m,altitude,"417.20000000000005",m,speed,"9.377",m/s,heart_rate,"150",bpm,enhanced_altitude,"417.20000000000005",m,enhanced_speed,"9.377",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486212",s,position_lat,"569270781",semicircles,position_long,"105088562",semicircles,distance,"8177.4",m,altitude,"416.20000000000005",m,speed,"10.217",m/s,heart_rate,"149",bpm,enhanced_altitude,"416.20000000000005",m,enhanced_speed,"10.217",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486217",s,position_lat,"569265735",semicircles,position_long,"105090640",semicircles,distance,"8226.29",m,altitude,"415.20000000000005",m,speed,"9.452",m/s,heart_rate,"146",bpm,enhanced_altitude,"415.20000000000005",m,enhanced_speed,"9.452",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486223",s,position_lat,"569259859",semicircles,position_long,"105091676",semicircles,distance,"8281.45",m,altitude,"414.0",m,speed,"8.873",m/s,heart_rate,"149",bpm,enhanced_altitude,"414.0",m,enhanced_speed,"8.873",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486230",s,position_lat,"569253381",semicircles,position_long,"105092543",semicircles,distance,"8342.07",m,altitude,"412.79999999999995",m,speed,"8.622",m/s,heart_rate,"152",bpm,enhanced_altitude,"412.79999999999995",m,enhanced_speed,"8.622",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486235",s,position_lat,"569248994",semicircles,position_long,"105093156",semicircles,distance,"8383.13",m,altitude,"412.6",m,speed,"8.146",m/s,heart_rate,"155",bpm,enhanced_altitude,"412.6",m,enhanced_speed,"8.146",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486239",s,position_lat,"569245484",semicircles,position_long,"105093836",semicircles,distance,"8416.13",m,altitude,"412.4",m,speed,"8.22",m/s,heart_rate,"158",bpm,enhanced_altitude,"412.4",m,enhanced_speed,"8.22",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486242",s,position_lat,"569242881",semicircles,position_long,"105094366",semicircles,distance,"8440.61",m,altitude,"412.4",m,speed,"8.211",m/s,heart_rate,"161",bpm,enhanced_altitude,"412.4",m,enhanced_speed,"8.211",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486248",s,position_lat,"569237586",semicircles,position_long,"105094623",semicircles,distance,"8489.98",m,altitude,"412.0",m,speed,"8.22",m/s,heart_rate,"164",bpm,enhanced_altitude,"412.0",m,enhanced_speed,"8.22",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486256",s,position_lat,"569230489",semicircles,position_long,"105094875",semicircles,distance,"8556.14",m,altitude,"412.20000000000005",m,speed,"8.22",m/s,heart_rate,"165",bpm,enhanced_altitude,"412.20000000000005",m,enhanced_speed,"8.22",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486264",s,position_lat,"569223384",semicircles,position_long,"105095226",semicircles,distance,"8622.39",m,altitude,"412.0",m,speed,"8.37",m/s,heart_rate,"166",bpm,enhanced_altitude,"412.0",m,enhanced_speed,"8.37",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486272",s,position_lat,"569216151",semicircles,position_long,"105095579",semicircles,distance,"8689.84",m,altitude,"411.4",m,speed,"8.454",m/s,heart_rate,"166",bpm,enhanced_altitude,"411.4",m,enhanced_speed,"8.454",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486280",s,position_lat,"569208905",semicircles,position_long,"105096099",semicircles,distance,"8757.44",m,altitude,"410.0",m,speed,"8.631",m/s,heart_rate,"164",bpm,enhanced_altitude,"410.0",m,enhanced_speed,"8.631",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486288",s,position_lat,"569201804",semicircles,position_long,"105098242",semicircles,distance,"8825.26",m,altitude,"408.6",m,speed,"8.538",m/s,heart_rate,"164",bpm,enhanced_altitude,"408.6",m,enhanced_speed,"8.538",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486295",s,position_lat,"569195705",semicircles,position_long,"105101360",semicircles,distance,"8885.42",m,altitude,"408.20000000000005",m,speed,"8.192",m/s,heart_rate,"165",bpm,enhanced_altitude,"408.20000000000005",m,enhanced_speed,"8.192",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486303",s,position_lat,"569188630",semicircles,position_long,"105103466",semicircles,distance,"8952.82",m,altitude,"408.20000000000005",m,speed,"8.062",m/s,heart_rate,"163",bpm,enhanced_altitude,"408.20000000000005",m,enhanced_speed,"8.062",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486310",s,position_lat,"569182955",semicircles,position_long,"105104200",semicircles,distance,"9005.94",m,altitude,"408.0",m,speed,"7.129",m/s,heart_rate,"160",bpm,enhanced_altitude,"408.0",m,enhanced_speed,"7.129",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486315",s,position_lat,"569179782",semicircles,position_long,"105104175",semicircles,distance,"9035.48",m,altitude,"408.79999999999995",m,speed,"5.374",m/s,heart_rate,"158",bpm,enhanced_altitude,"408.79999999999995",m,enhanced_speed,"5.374",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486317",s,position_lat,"569178583",semicircles,position_long,"105104017",semicircles,distance,"9046.73",m,altitude,"409.20000000000005",m,speed,"5.729",m/s,heart_rate,"157",bpm,enhanced_altitude,"409.20000000000005",m,enhanced_speed,"5.729",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,"871486320",s,position_lat,"569176889",semicircles,position_long,"105104020",semicircles,distance,"9062.44",m,altitude,"409.6",m,speed,"3.462",m/s,heart_rate,"154",bpm,enhanced_altitude,"409.6",m,enhanced_speed,"3.462",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
